airline_code,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment
UA,5209.0,BRU,302,DKR,1084,Y,0,333
UA,5209.0,BRU,302,DLA,897,Y,0,332 333
UA,5209.0,BRU,302,EWR,3494,,0,764 777
UA,5209.0,BRU,302,FNA,1059,Y,0,333
UA,5209.0,BRU,302,GOT,687,Y,0,DH4
UA,5209.0,BRU,302,HAJ,352,Y,0,DH4
UA,5209.0,BRU,302,IAD,3714,,0,777 332
UA,5209.0,BRU,302,JFK,3797,Y,0,333
UA,5209.0,BRU,302,KGL,1165,Y,0,332
UA,5209.0,BRU,302,LAD,951,Y,0,333
UA,5209.0,BRU,302,MAN,478,Y,0,DH4
UA,5209.0,BRU,302,NSI,4161,Y,0,332
UA,5209.0,BRU,302,ORD,3830,,0,777
UA,5209.0,BRU,302,OUA,246,Y,0,333
UA,5209.0,BRU,302,PRG,1587,Y,0,DH4
UA,5209.0,BRU,302,SXB,1435,Y,0,DH4
UA,5209.0,BTR,3846,IAH,3550,Y,0,ERJ
UA,5209.0,BTV,3711,EWR,3494,,0,DH4
UA,5209.0,BTV,3711,IAD,3714,Y,0,DH4 CRJ ER4 CR7
UA,5209.0,BTV,3711,ORD,3830,Y,0,CR7 ERJ CRJ
UA,5209.0,BUF,3820,CLE,3486,,0,DH3
UA,5209.0,BUF,3820,EWR,3494,Y,0,DH3 DH4 ERJ DH2
UA,5209.0,BUF,3820,IAD,3714,Y,0,DH4 CR7 DH2 ERJ CRJ
UA,5209.0,BUF,3820,ORD,3830,,0,739 738 320
UA,5209.0,BUR,3644,DEN,3751,Y,0,CRJ
UA,5209.0,BUR,3644,SFO,3469,Y,0,CR7 CRJ
UA,5209.0,BWI,3849,CLE,3486,Y,0,ERJ DH3
UA,5209.0,BWI,3849,DEN,3751,,0,739 320 738
UA,5209.0,BWI,3849,EWR,3494,Y,0,DH3 ERJ DH2
UA,5209.0,BWI,3849,IAH,3550,,0,320 73G 739 319 738
UA,5209.0,BWI,3849,LAX,3484,,0,319 738
UA,5209.0,BWI,3849,ORD,3830,,0,73G 738 320 739 319
UA,5209.0,BWI,3849,SFO,3469,,0,738 739 319
UA,5209.0,BZE,1957,EWR,3494,,0,738
UA,5209.0,BZE,1957,IAH,3550,,0,73G 738
UA,5209.0,BZN,4020,DEN,3751,,0,73G
UA,5209.0,BZN,4020,ORD,3830,Y,0,CR7
UA,5209.0,CAE,3561,IAD,3714,Y,0,CRJ
UA,5209.0,CAE,3561,IAH,3550,Y,0,ERJ
UA,5209.0,CAE,3561,ORD,3830,Y,0,CRJ ERJ
UA,5209.0,CAI,1128,JFK,3797,Y,0,773
UA,5209.0,CAK,4112,ORD,3830,Y,0,ERJ
UA,5209.0,CCS,2851,IAH,3550,,0,739
UA,5209.0,CDG,1382,EWR,3494,,0,764 752 763
UA,5209.0,CDG,1382,IAD,3714,,0,763
UA,5209.0,CDG,1382,ORD,3830,,0,763
UA,5209.0,CDG,1382,SFO,3469,,0,763
UA,5209.0,CDR,7066,DEN,3751,Y,0,BE1
UA,5209.0,CEC,5727,ACV,4384,Y,0,EM2
UA,5209.0,CEC,5727,SFO,3469,Y,0,EM2
UA,5209.0,CHO,4015,IAD,3714,Y,0,DH2
UA,5209.0,CHS,3806,CLE,3486,Y,0,ERJ
UA,5209.0,CHS,3806,EWR,3494,Y,0,ERJ
UA,5209.0,CHS,3806,IAD,3714,Y,0,CRJ
UA,5209.0,CHS,3806,IAH,3550,Y,0,ERJ CRJ
UA,5209.0,CHS,3806,ORD,3830,Y,0,ERJ CRJ CR7
UA,5209.0,CIC,3710,SFO,3469,Y,0,EM2
UA,5209.0,CID,4043,DEN,3751,Y,0,CR7 CRJ ERJ
UA,5209.0,CID,4043,ORD,3830,Y,0,CR7 ER4 CRJ ERJ E70
UA,5209.0,CKB,5730,IAD,3714,Y,0,SF3
UA,5209.0,CKB,5730,MGW,4284,Y,0,SF3
UA,5209.0,CKY,4162,DKR,1084,Y,0,333
UA,5209.0,CLD,4088,LAX,3484,Y,0,EM2
UA,5209.0,CLE,3486,ALB,3864,Y,0,DH3
UA,5209.0,CLE,3486,ATL,3682,Y,0,ERJ
UA,5209.0,CLE,3486,AUS,3673,Y,0,CR7
UA,5209.0,CLE,3486,BFD,5722,Y,0,BE1
UA,5209.0,CLE,3486,BNA,3690,Y,0,ERJ
UA,5209.0,CLE,3486,BOS,3448,,0,73G 319
UA,5209.0,CLE,3486,BUF,3820,Y,0,DH3 DH2
UA,5209.0,CLE,3486,BWI,3849,,0,DH3
UA,5209.0,CLE,3486,CHS,3806,Y,0,ERJ
UA,5209.0,CLE,3486,CLT,3876,Y,0,ERJ
UA,5209.0,CLE,3486,CMH,3759,Y,0,DH2 ERJ E70
UA,5209.0,CLE,3486,CUN,1852,,0,738 739
UA,5209.0,CLE,3486,DAY,3627,Y,0,DH2 ER4 DH3 ERJ
UA,5209.0,CLE,3486,DCA,3520,Y,0,ERJ E70
UA,5209.0,CLE,3486,DEN,3751,,0,73G 319 320 739
UA,5209.0,CLE,3486,DFW,3670,Y,0,ERJ CRJ
UA,5209.0,CLE,3486,DUJ,5734,Y,0,BE1
UA,5209.0,CLE,3486,ERI,4276,,0,DH3
UA,5209.0,CLE,3486,EWR,3494,,0,738 320 73G 319
UA,5209.0,CLE,3486,FKL,4058,Y,0,BE1
UA,5209.0,CLE,3486,FLL,3533,,0,320 73G 738
UA,5209.0,CLE,3486,FNT,4089,,0,DH3
UA,5209.0,CLE,3486,GRR,3685,Y,0,ERJ CRJ
UA,5209.0,CLE,3486,GSP,4034,Y,0,ERJ
UA,5209.0,CLE,3486,IAD,3714,,0,DH4
UA,5209.0,CLE,3486,IAH,3550,,0,319 73G 320 738
UA,5209.0,CLE,3486,IND,3585,Y,0,DH3 ERJ E70
UA,5209.0,CLE,3486,JHW,7059,Y,0,BE1
UA,5209.0,CLE,3486,LAS,3877,,0,739 320 738
UA,5209.0,CLE,3486,LAX,3484,,0,738 739 320 319
UA,5209.0,CLE,3486,LGA,3697,Y,0,ERJ E70
UA,5209.0,CLE,3486,MCI,3458,Y,0,DH4 ERJ
UA,5209.0,CLE,3486,MCO,3878,,0,738 320 73G 739
UA,5209.0,CLE,3486,MKE,3717,Y,0,ERJ CR7
UA,5209.0,CLE,3486,MSP,3858,Y,0,ERJ
UA,5209.0,CLE,3486,MSY,3861,Y,0,ERJ
UA,5209.0,CLE,3486,ORD,3830,,0,73G 319 738 320
UA,5209.0,CLE,3486,PBI,3722,Y,0,ERJ
UA,5209.0,CLE,3486,PHX,3462,,0,738 320
UA,5209.0,CLE,3486,PKB,4114,Y,0,BE1
UA,5209.0,CLE,3486,RIC,3608,Y,0,ERJ ER4
UA,5209.0,CLE,3486,ROC,3622,Y,0,DH2 DH3
UA,5209.0,CLE,3486,RSW,3793,,0,319 738 320
UA,5209.0,CLE,3486,SDF,4014,Y,0,ERJ
UA,5209.0,CLE,3486,SFO,3469,,0,739 738 319
UA,5209.0,CLE,3486,STL,3678,Y,0,ER4 ERJ
UA,5209.0,CLE,3486,SYR,3745,Y,0,DH3 DH2 ERJ
UA,5209.0,CLE,3486,TPA,3646,,0,73G 320
UA,5209.0,CLE,3486,YYZ,193,Y,0,DH2 DH3
UA,5209.0,CLL,3715,IAH,3550,Y,0,ERJ
UA,5209.0,CLO,2715,BOG,2709,Y,0,320 318
UA,5209.0,CLO,2715,MIA,3576,Y,0,319 318 320
UA,5209.0,CLT,3876,CLE,3486,Y,0,ERJ
UA,5209.0,CLT,3876,EWR,3494,Y,0,ERJ E70
UA,5209.0,CLT,3876,IAD,3714,Y,0,ERJ CR7
UA,5209.0,CLT,3876,IAH,3550,Y,0,ERJ E70
UA,5209.0,CLT,3876,ORD,3830,,0,320 319
UA,5209.0,CME,1789,IAH,3550,Y,0,ERJ
UA,5209.0,CMH,3759,CLE,3486,Y,0,DH2 ERJ
UA,5209.0,CMH,3759,DEN,3751,Y,0,E70 CR7
UA,5209.0,CMH,3759,EWR,3494,Y,0,DH4 ERJ E70
UA,5209.0,CMH,3759,IAD,3714,Y,0,E70 DH4 ERJ CR7 CRJ
UA,5209.0,CMH,3759,IAH,3550,Y,0,E70 ERJ CR7
UA,5209.0,CMH,3759,ORD,3830,,0,738 319 739
UA,5209.0,CMH,3759,YYZ,193,Y,0,DH1
UA,5209.0,CMX,5732,ORD,3830,Y,0,CRJ
UA,5209.0,CNS,3322,GUM,2246,,0,738
UA,5209.0,COD,4344,DEN,3751,Y,0,CRJ
UA,5209.0,COO,245,ABJ,253,Y,0,332
UA,5209.0,COS,3819,DEN,3751,Y,0,CR7 CRJ DH4 ERJ
UA,5209.0,COS,3819,IAD,3714,Y,0,CR7
UA,5209.0,COS,3819,IAH,3550,Y,0,CRJ ERJ
UA,5209.0,COS,3819,LAX,3484,Y,0,CRJ CR7
UA,5209.0,COS,3819,ORD,3830,Y,0,CR7 ERJ CRJ
UA,5209.0,COS,3819,SFO,3469,Y,0,CRJ
UA,5209.0,CPH,609,OSL,644,Y,0,738
UA,5209.0,CPR,3872,DEN,3751,Y,0,CRJ
UA,5209.0,CRP,3744,IAH,3550,Y,0,ERJ
UA,5209.0,CTG,2714,MIA,3576,Y,0,318 320
UA,5209.0,CTS,2287,GUM,2246,,0,738
UA,5209.0,CUN,1852,AUS,3673,,0,739
UA,5209.0,CUN,1852,CLE,3486,,0,738 739
UA,5209.0,CUN,1852,DEN,3751,,0,739
UA,5209.0,CUN,1852,EWR,3494,,0,739 738 752
UA,5209.0,CUN,1852,IAD,3714,,0,739 738
UA,5209.0,CUN,1852,IAH,3550,,0,739 738
UA,5209.0,CUN,1852,LAX,3484,,0,739 738
UA,5209.0,CUN,1852,ORD,3830,,0,739 738
UA,5209.0,CUN,1852,SFO,3469,,0,739
UA,5209.0,CUU,1797,IAH,3550,Y,0,ERJ
UA,5209.0,CVG,3488,DEN,3751,Y,0,CR7 ERJ
UA,5209.0,CVG,3488,EWR,3494,Y,0,ERJ
UA,5209.0,CVG,3488,IAD,3714,Y,0,CRJ CR7 ER4 ERJ
UA,5209.0,CVG,3488,IAH,3550,Y,0,ERJ CR7
UA,5209.0,CVG,3488,ORD,3830,Y,0,CR7 ER4 ERJ CRJ
UA,5209.0,CWA,4045,ORD,3830,Y,0,ERJ
UA,5209.0,CYS,3804,DEN,3751,Y,0,BEH BE1
UA,5209.0,CYS,3804,WRL,5777,Y,0,BEH BE1
UA,5209.0,CZM,1800,IAH,3550,,0,738 739
UA,5209.0,DAL,3502,IAH,3550,Y,0,ERJ
UA,5209.0,DAR,1177,NBO,4059,Y,0,333
UA,5209.0,DAY,3627,CLE,3486,Y,0,DH2 ER4 DH3 CRJ ERJ
UA,5209.0,DAY,3627,DEN,3751,Y,0,CR7
UA,5209.0,DAY,3627,EWR,3494,Y,0,ERJ
UA,5209.0,DAY,3627,IAD,3714,Y,0,ER4 CR7 CRJ ERJ
UA,5209.0,DAY,3627,ORD,3830,Y,0,ER4 CR7 ERJ CRJ
UA,5209.0,DCA,3520,CLE,3486,Y,0,ERJ E70
UA,5209.0,DCA,3520,DEN,3751,,0,738 752 320
UA,5209.0,DCA,3520,EWR,3494,Y,0,DH4 ERJ E70
UA,5209.0,DCA,3520,IAH,3550,,0,738 319 73G 320 752
UA,5209.0,DCA,3520,ORD,3830,,0,738 320 73G 319
UA,5209.0,DCA,3520,SFO,3469,,0,738 73G
UA,5209.0,DDC,5733,DEN,3751,Y,0,BE1
UA,5209.0,DDC,5733,LBL,4341,Y,0,BE1
UA,5209.0,DEL,3093,EWR,3494,,0,777
UA,5209.0,DEN,3751,ABQ,4019,Y,0,DH4 E70 CRJ ERJ
UA,5209.0,DEN,3751,AIA,7067,Y,0,BE1
UA,5209.0,DEN,3751,ALS,7073,Y,0,BE1
UA,5209.0,DEN,3751,AMA,3840,Y,0,ERJ
UA,5209.0,DEN,3751,ANC,3774,,0,738
UA,5209.0,DEN,3751,ASE,7001,Y,0,CR7
UA,5209.0,DEN,3751,ATL,3682,Y,0,CR7
UA,5209.0,DEN,3751,AUS,3673,,0,738 739 752
UA,5209.0,DEN,3751,BFL,3558,Y,0,CRJ
UA,5209.0,DEN,3751,BHM,3811,Y,0,ERJ
UA,5209.0,DEN,3751,BIL,4021,,0,320 739 738 319
UA,5209.0,DEN,3751,BIS,4083,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,BNA,3690,Y,0,ERJ
UA,5209.0,DEN,3751,BOI,3495,,0,319 320 738 739
UA,5209.0,DEN,3751,BOS,3448,,0,739 752 738 320
UA,5209.0,DEN,3751,BUR,3644,Y,0,CR7 CRJ
UA,5209.0,DEN,3751,BWI,3849,,0,320 739 738
UA,5209.0,DEN,3751,BZN,4020,,0,73G
UA,5209.0,DEN,3751,CID,4043,Y,0,CR7 CRJ ERJ
UA,5209.0,DEN,3751,CLE,3486,,0,320 738 319
UA,5209.0,DEN,3751,CMH,3759,Y,0,ERJ CR7 E70
UA,5209.0,DEN,3751,COD,4344,Y,0,CRJ
UA,5209.0,DEN,3751,COS,3819,Y,0,ERJ DH4 CRJ CR7
UA,5209.0,DEN,3751,CPR,3872,Y,0,CRJ
UA,5209.0,DEN,3751,CUN,1852,,0,739 738
UA,5209.0,DEN,3751,CVG,3488,Y,0,ERJ CR7
UA,5209.0,DEN,3751,CYS,3804,Y,0,BEH BE1
UA,5209.0,DEN,3751,DAY,3627,Y,0,CR7 CRJ
UA,5209.0,DEN,3751,DCA,3520,,0,738 752 320
UA,5209.0,DEN,3751,DFW,3670,,0,319 739 73G
UA,5209.0,DEN,3751,DIK,7064,Y,0,ERJ
UA,5209.0,DEN,3751,DRO,3713,Y,0,ERJ DH4 CRJ
UA,5209.0,DEN,3751,DSM,3729,,0,738 73G 319
UA,5209.0,DEN,3751,DTW,3645,Y,0,CR7 E70
UA,5209.0,DEN,3751,EGE,4250,Y,0,DH4
UA,5209.0,DEN,3751,ELP,3559,Y,0,ERJ CRJ
UA,5209.0,DEN,3751,EUG,4099,Y,0,CRJ CR7
UA,5209.0,DEN,3751,EWR,3494,,0,738 752 319 739 320
UA,5209.0,DEN,3751,FAR,4292,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,FAT,3687,Y,0,CRJ
UA,5209.0,DEN,3751,FCA,4127,Y,0,CRJ
UA,5209.0,DEN,3751,FLL,3533,,0,752 738 320
UA,5209.0,DEN,3751,FMN,3743,Y,0,BE1
UA,5209.0,DEN,3751,FRA,340,Y,0,744
UA,5209.0,DEN,3751,FSD,4009,Y,0,CRJ ERJ CR7
UA,5209.0,DEN,3751,GCC,4296,Y,0,EM2
UA,5209.0,DEN,3751,GEG,3467,,0,738 739
UA,5209.0,DEN,3751,GJT,4063,,0,DH4
UA,5209.0,DEN,3751,GRR,3685,Y,0,CR7 E70
UA,5209.0,DEN,3751,GTF,3880,Y,0,CRJ
UA,5209.0,DEN,3751,GUC,7051,Y,0,ERJ
UA,5209.0,DEN,3751,HDN,4339,Y,0,DH4
UA,5209.0,DEN,3751,HLN,3504,Y,0,CRJ
UA,5209.0,DEN,3751,HNL,3728,,0,752
UA,5209.0,DEN,3751,HSV,4113,Y,0,ERJ
UA,5209.0,DEN,3751,IAD,3714,,0,320 752 319 739 738
UA,5209.0,DEN,3751,IAH,3550,,0,739 738 752 788 320 753 319 73G
UA,5209.0,DEN,3751,ICT,3457,,0,319 DH4 738
UA,5209.0,DEN,3751,IDA,4100,Y,0,CRJ
UA,5209.0,DEN,3751,IND,3585,Y,0,ERJ E70 CR7
UA,5209.0,DEN,3751,ISN,3659,Y,0,ERJ
UA,5209.0,DEN,3751,JAC,4027,,0,319
UA,5209.0,DEN,3751,KOA,3514,,0,752
UA,5209.0,DEN,3751,LAR,5746,Y,0,EM2
UA,5209.0,DEN,3751,LAS,3877,,0,738 320 739 752
UA,5209.0,DEN,3751,LAX,3484,,0,739 320 319 738 753 752
UA,5209.0,DEN,3751,LBB,3829,Y,0,ERJ
UA,5209.0,DEN,3751,LGA,3697,,0,752 738 320
UA,5209.0,DEN,3751,LIH,3602,,0,752
UA,5209.0,DEN,3751,LIT,3660,Y,0,CRJ
UA,5209.0,DEN,3751,LNK,3543,Y,0,ERJ CRJ
UA,5209.0,DEN,3751,MAF,3652,Y,0,CRJ
UA,5209.0,DEN,3751,MCI,3458,,0,DH4
UA,5209.0,DEN,3751,MCO,3878,,0,320 738 739 752
UA,5209.0,DEN,3751,MEM,3473,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,MEX,1824,,0,319
UA,5209.0,DEN,3751,MFR,4101,Y,0,CRJ
UA,5209.0,DEN,3751,MIA,3576,,0,319
UA,5209.0,DEN,3751,MKE,3717,Y,0,CRJ
UA,5209.0,DEN,3751,MLI,4072,Y,0,ERJ CR7
UA,5209.0,DEN,3751,MOT,3498,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,MRY,3948,Y,0,CRJ
UA,5209.0,DEN,3751,MSN,3459,Y,0,CRJ ERJ CR7
UA,5209.0,DEN,3751,MSO,4216,Y,0,CRJ
UA,5209.0,DEN,3751,MSP,3858,,0,320
UA,5209.0,DEN,3751,MSY,3861,,0,738  739
UA,5209.0,DEN,3751,MTJ,6880,Y,0,DH4 CRJ
UA,5209.0,DEN,3751,NRT,2279,,0,788
UA,5209.0,DEN,3751,OGG,3456,,0,752
UA,5209.0,DEN,3751,OKC,3863,Y,0,DH4 ERJ CRJ
UA,5209.0,DEN,3751,OMA,3454,,0,738 73G
UA,5209.0,DEN,3751,ONT,3734,Y,0,CRJ
UA,5209.0,DEN,3751,ORD,3830,,0,739 752 738 319 320 73G
UA,5209.0,DEN,3751,PDX,3720,,0,752 319 738 739 320
UA,5209.0,DEN,3751,PHL,3752,,0,320 738 739 319
UA,5209.0,DEN,3751,PHX,3462,,0,739 738 320
UA,5209.0,DEN,3751,PIA,4046,Y,0,CRJ
UA,5209.0,DEN,3751,PIR,5761,Y,0,BE1
UA,5209.0,DEN,3751,PIT,3570,,0,320 738 73G
UA,5209.0,DEN,3751,PSC,6133,Y,0,CRJ
UA,5209.0,DEN,3751,PSP,3839,Y,0,CRJ CR7
UA,5209.0,DEN,3751,PUB,3527,Y,0,EM2
UA,5209.0,DEN,3751,PVR,1836,,0,738
UA,5209.0,DEN,3751,RAP,4087,Y,0,DH4 ERJ CRJ
UA,5209.0,DEN,3751,RDM,4103,Y,0,CRJ
UA,5209.0,DEN,3751,RKS,5766,Y,0,EM2
UA,5209.0,DEN,3751,RNO,3807,,0,320
UA,5209.0,DEN,3751,RSW,3793,,0,738
UA,5209.0,DEN,3751,SAF,3784,Y,0,ERJ
UA,5209.0,DEN,3751,SAN,3731,,0,320 738 752 739 319
UA,5209.0,DEN,3751,SAT,3621,,0,319
UA,5209.0,DEN,3751,SBA,3949,Y,0,CRJ
UA,5209.0,DEN,3751,SDF,4014,Y,0,ERJ
UA,5209.0,DEN,3751,SEA,3577,,0,320 738 739
UA,5209.0,DEN,3751,SFO,3469,,0,752 738 320 739 73G 319 753
UA,5209.0,DEN,3751,SGF,4348,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,SGU,4064,Y,0,CRJ
UA,5209.0,DEN,3751,SHV,3609,Y,0,ERJ
UA,5209.0,DEN,3751,SJC,3748,,0,319 752 738 73G
UA,5209.0,DEN,3751,SJD,1840,,0,739 738 320
UA,5209.0,DEN,3751,SLC,3536,Y,0,CR7 ERJ DH4 CRJ E70
UA,5209.0,DEN,3751,SMF,3817,,0,320 739
UA,5209.0,DEN,3751,SNA,3867,,0,73G 320 738 752
UA,5209.0,DEN,3751,STL,3678,Y,0,CR7 E70 ERJ CRJ
UA,5209.0,DEN,3751,TPA,3646,,0,739 73G 738
UA,5209.0,DEN,3751,TUL,3855,Y,0,CRJ ERJ CR7
UA,5209.0,DEN,3751,TUS,3636,Y,0,CR7 CRJ ERJ
UA,5209.0,DEN,3751,TYS,3676,Y,0,ERJ
UA,5209.0,DEN,3751,XNA,4356,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,YEG,49,,0,319
UA,5209.0,DEN,3751,YMM,90,Y,0,CR7
UA,5209.0,DEN,3751,YQR,120,Y,0,CRJ
UA,5209.0,DEN,3751,YUL,146,Y,0,E90
UA,5209.0,DEN,3751,YVR,156,,0,319 320 738
UA,5209.0,DEN,3751,YWG,160,Y,0,CRJ ERJ
UA,5209.0,DEN,3751,YXE,166,Y,0,ERJ
UA,5209.0,DEN,3751,YYC,178,,0,738 320 739
UA,5209.0,DEN,3751,YYZ,193,Y,0,CR7 E90
UA,5209.0,DFW,3670,CLE,3486,Y,0,ERJ
UA,5209.0,DFW,3670,DEN,3751,,0,319 738 320 739
UA,5209.0,DFW,3670,EWR,3494,,0,73G 319 738
UA,5209.0,DFW,3670,FRA,340,Y,0,333
UA,5209.0,DFW,3670,IAD,3714,,0,320 73G 738
UA,5209.0,DFW,3670,IAH,3550,,0,319 738 73G
UA,5209.0,DFW,3670,LAX,3484,Y,0,CR7
UA,5209.0,DFW,3670,ORD,3830,,0,319
UA,5209.0,DFW,3670,SAL,1892,Y,0,E90
UA,5209.0,DFW,3670,SFO,3469,,0,319 739
UA,5209.0,DFW,3670,YYZ,193,Y,0,E75
UA,5209.0,DGO,1801,IAH,3550,Y,0,ERJ
UA,5209.0,DGO,1801,LAX,3484,Y,0,ERJ
UA,5209.0,DIK,7064,DEN,3751,Y,0,ERJ
UA,5209.0,DKR,1084,BJL,1050,Y,0,333
UA,5209.0,DKR,1084,BRU,302,Y,0,333
UA,5209.0,DKR,1084,CKY,4162,Y,0,333
UA,5209.0,DKR,1084,IAD,3714,Y,0,343
UA,5209.0,DKR,1084,JNB,813,Y,0,343
UA,5209.0,DLA,897,BRU,302,Y,0,332 333
UA,5209.0,DLA,897,FIH,1020,Y,0,333
UA,5209.0,DLA,897,NSI,4161,Y,0,332
UA,5209.0,DLH,3598,ORD,3830,Y,0,CRJ
UA,5209.0,DME,4029,VIE,1613,Y,0,320
UA,5209.0,DOH,11051,BAH,2057,Y,0,333
UA,5209.0,DOH,11051,DXB,2188,,0,777
UA,5209.0,DOH,11051,FRA,340,Y,0,333
UA,5209.0,DRO,3713,DEN,3751,Y,0,ERJ DH4 CRJ
UA,5209.0,DSM,3729,DEN,3751,,0,319 738 73G
UA,5209.0,DSM,3729,EWR,3494,Y,0,ERJ
UA,5209.0,DSM,3729,IAH,3550,Y,0,ERJ
UA,5209.0,DSM,3729,ORD,3830,,0,319 738 73G
UA,5209.0,DTW,3645,DEN,3751,Y,0,CR7 E70
UA,5209.0,DTW,3645,EWR,3494,Y,0,ERJ E70
UA,5209.0,DTW,3645,FRA,340,Y,0,343
UA,5209.0,DTW,3645,IAD,3714,Y,0,CRJ CR7 ERJ ER4 E70
UA,5209.0,DTW,3645,IAH,3550,,0,320 319 73G
UA,5209.0,DTW,3645,ORD,3830,,0,320
UA,5209.0,DTW,3645,YYZ,193,Y,0,CRJ BEH
UA,5209.0,DUB,599,BOS,3448,Y,0,332 330
UA,5209.0,DUB,599,EWR,3494,,0,752
UA,5209.0,DUB,599,IAD,3714,,0,752
UA,5209.0,DUB,599,JFK,3797,Y,0,330
UA,5209.0,DUB,599,ORD,3830,Y,0,330 332
UA,5209.0,DUJ,5734,CLE,3486,Y,0,BE1
UA,5209.0,DUJ,5734,FKL,4058,Y,0,BE1
UA,5209.0,DUS,345,EWR,3494,Y,0,343
UA,5209.0,DUS,345,ORD,3830,Y,0,343
UA,5209.0,DXB,2188,DOH,11051,,0,777
UA,5209.0,DXB,2188,IAD,3714,,0,777
UA,5209.0,EAU,5735,ORD,3830,Y,0,CRJ
UA,5209.0,EBB,1187,BRU,302,Y,0,332
UA,5209.0,EDI,535,BRU,302,Y,0,DH4
UA,5209.0,EDI,535,EWR,3494,,0,752
UA,5209.0,EGE,4250,DEN,3751,Y,0,DH4
UA,5209.0,ELH,1943,FLL,3533,Y,0,SF3
UA,5209.0,ELH,1943,PBI,3722,Y,0,SF3
UA,5209.0,ELM,3946,ORD,3830,Y,0,ERJ
UA,5209.0,ELP,3559,DEN,3751,Y,0,ERJ CRJ
UA,5209.0,ELP,3559,IAH,3550,Y,0,ERJ CRJ
UA,5209.0,ERI,4276,CLE,3486,,0,DH3
UA,5209.0,EUG,4099,DEN,3751,Y,0,CRJ CR7
UA,5209.0,EUG,4099,PDX,3720,Y,0,EM2
UA,5209.0,EUG,4099,SFO,3469,Y,0,CRJ CR7
UA,5209.0,EVN,3964,VIE,1613,Y,0,320 321
UA,5209.0,EWR,3494,ALB,3864,Y,0,ERJ DH4 DH2
UA,5209.0,EWR,3494,AMS,580,,0,752 763
UA,5209.0,EWR,3494,ANU,2874,,0,738 739
UA,5209.0,EWR,3494,ARN,737,,0,752
UA,5209.0,EWR,3494,ATL,3682,Y,0,ERJ
UA,5209.0,EWR,3494,AUA,2895,,0,753 739
UA,5209.0,EWR,3494,AUS,3673,,0,738 319 739
UA,5209.0,EWR,3494,BCN,1218,,0,752
UA,5209.0,EWR,3494,BDA,4069,,0,738
UA,5209.0,EWR,3494,BFS,465,,0,752
UA,5209.0,EWR,3494,BHX,469,,0,752
UA,5209.0,EWR,3494,BNA,3690,Y,0,ERJ
UA,5209.0,EWR,3494,BOG,2709,,0,73G
UA,5209.0,EWR,3494,BOM,2997,,0,777
UA,5209.0,EWR,3494,BON,2896,,0,738
UA,5209.0,EWR,3494,BOS,3448,,0,738 73G 320 319 739
UA,5209.0,EWR,3494,BQN,2885,,0,738 739
UA,5209.0,EWR,3494,BRU,302,,0,764 777
UA,5209.0,EWR,3494,BTV,3711,,0,DH4
UA,5209.0,EWR,3494,BUF,3820,Y,0,DH4 ERJ DH3 DH2
UA,5209.0,EWR,3494,BWI,3849,Y,0,ERJ DH3 DH2
UA,5209.0,EWR,3494,BZE,1957,,0,738
UA,5209.0,EWR,3494,CDG,1382,,0,764 752 763
UA,5209.0,EWR,3494,CHS,3806,Y,0,ERJ
UA,5209.0,EWR,3494,CLE,3486,,0,738 319 73G 320 739
UA,5209.0,EWR,3494,CLT,3876,Y,0,ERJ E70
UA,5209.0,EWR,3494,CMH,3759,Y,0,ERJ DH4 E70
UA,5209.0,EWR,3494,CUN,1852,,0,739 738 752
UA,5209.0,EWR,3494,CVG,3488,Y,0,ERJ
UA,5209.0,EWR,3494,DAY,3627,Y,0,ERJ
UA,5209.0,EWR,3494,DCA,3520,,0,DH4
UA,5209.0,EWR,3494,DEL,3093,,0,777
UA,5209.0,EWR,3494,DEN,3751,,0,320 752 739 738 319
UA,5209.0,EWR,3494,DFW,3670,,0,319 73G 738
UA,5209.0,EWR,3494,DSM,3729,Y,0,ERJ
UA,5209.0,EWR,3494,DTW,3645,Y,0,ERJ E70
UA,5209.0,EWR,3494,DUB,599,,0,752
UA,5209.0,EWR,3494,DUS,345,Y,0,343
UA,5209.0,EWR,3494,EDI,535,,0,752
UA,5209.0,EWR,3494,FCO,1555,,0,764
UA,5209.0,EWR,3494,FLL,3533,,0,738 320 73G 319 739
UA,5209.0,EWR,3494,FRA,340,,0,777
UA,5209.0,EWR,3494,GCM,1926,,0,739
UA,5209.0,EWR,3494,GLA,534,,0,752
UA,5209.0,EWR,3494,GRR,3685,Y,0,ERJ
UA,5209.0,EWR,3494,GRU,2564,,0,764
UA,5209.0,EWR,3494,GSO,4008,Y,0,ERJ
UA,5209.0,EWR,3494,GSP,4034,Y,0,ERJ
UA,5209.0,EWR,3494,GUA,1767,,0,738
UA,5209.0,EWR,3494,GVA,1665,,0,763
UA,5209.0,EWR,3494,HAM,342,,0,752
UA,5209.0,EWR,3494,HKG,3077,,0,777
UA,5209.0,EWR,3494,HNL,3728,,0,764
UA,5209.0,EWR,3494,IAD,3714,,0,DH4
